workerId,cond,group,valence,s1_color,valrating,arrating,exprating,IES,RT,correct
15616,exp,UG,neu,blue,53,54,0,1420.05,1421,0
15616,exp,UG,neu,red,53,54,0,1420.05,1421,0
15616,exp,UG,neu,red,53,54,0,1420.05,1421,0
15616,exp,UG,neg,blue,53,54,0,1420.05,1421,0
15616,val_arr,UG,neu,blue,30,73,0,1420.05,1421,0
15616,exp,UG,neu,blue,30,73,0,1420.05,1421,0
15616,val_arr,UG,neg,red,39,58,0,1420.05,1421,0
15616,exp,UG,neg,red,39,58,0,1420.05,1421,0
15613,learning,CG,neu,blue,50,50,50,1156.875,1157,1
15613,learning,CG,neu,blue,50,50,50,1076.875,1077,1
15613,learning,CG,neg,red,50,50,50,1010.875,1011,1
15613,learning,CG,neu,blue,50,50,50,906.875,907,1
15613,learning,CG,neg,red,50,50,50,868.875,869,1
15613,learning,CG,neu,blue,50,50,50,815.875,816,1
15613,learning,CG,neg,red,50,50,50,791.875,792,1
15613,learning,CG,neg,red,50,50,50,784.875,785,1
15613,learning,CG,neu,blue,50,50,50,768.875,769,1
15613,learning,CG,neg,red,50,50,50,737.875,738,1
15613,learning,CG,neg,red,50,50,50,709.875,710,1
15613,learning,CG,neu,blue,50,50,50,690.875,691,1
15613,learning,CG,neu,blue,50,50,50,675.875,676,1
15613,learning,CG,neg,red,50,50,50,650.875,651,0
15613,learning,CG,neu,blue,50,50,50,633.875,634,1
15613,learning,CG,neu,blue,50,50,50,616.875,617,0
15613,learning,CG,neu,blue,50,50,50,594.875,595,1
15613,learning,CG,neg,red,50,50,50,574.875,575,1
15613,learning,CG,neu,blue,50,50,50,557.875,558,1
15613,learning,CG,neu,blue,50,50,50,548.875,549,1
15613,learning,CG,neg,red,50,50,50,532.875,533,0
15613,learning,CG,neg,red,50,50,50,520.875,521,0
15613,learning,CG,neu,blue,50,50,50,510.875,511,1
15613,learning,CG,neg,red,50,50,50,499.875,500,1
15613,learning,CG,neg,red,50,50,50,497.875,498,1
15613,learning,CG,neu,blue,50,50,50,492.875,493,1
15613,learning,CG,neu,blue,50,50,50,491.875,492,1
15613,learning,CG,neg,red,50,50,50,484.875,485,1
15613,learning,CG,neu,blue,50,50,50,476.875,477,0
15613,learning,CG,neg,red,50,50,50,471.875,472,1
15613,learning,CG,neu,blue,50,50,50,476.875,477,1
15613,learning,CG,neu,blue,50,50,50,470.875,471,1
15613,learning,CG,neu,blue,50,50,50,463.875,464,1
15613,learning,CG,neg,red,50,50,50,456.875,457,1
15613,learning,CG,neg,red,50,50,50,451.875,452,1
15613,learning,CG,neg,red,50,50,50,452.875,453,1
15613,learning,CG,neg,red,50,50,50,449.875,450,1
15613,learning,CG,neg,red,50,50,50,448.875,449,1
15613,learning,CG,neu,blue,50,50,50,444.875,445,1
15613,learning,CG,neg,red,50,50,50,442.875,443,1
15613,val_arr,CG,neg,blue,20,60,26,442.875,443,1
15613,exp,CG,neu,blue,20,60,18,442.875,443,1
15613,exp,CG,neu,blue,20,60,62,442.875,443,1
15613,val_arr,CG,neu,blue,89,19,62,442.875,443,1
15613,exp,CG,neu,red,89,19,65,442.875,443,1
15613,exp,CG,neu,blue,89,19,29,442.875,443,1
15613,exp,CG,neg,red,89,19,66,442.875,443,1
15613,val_arr,CG,neg,blue,10,80,66,442.875,443,1
15613,val_arr,CG,neu,red,46,51,66,442.875,443,1
15613,val_arr,CG,neg,red,12,67,66,442.875,443,1
15613,exp,CG,neg,blue,12,67,44,442.875,443,1
15613,val_arr,CG,neg,blue,33,68,44,442.875,443,1
15613,exp,CG,neg,red,33,68,42,442.875,443,1
15613,val_arr,CG,neg,red,26,55,42,442.875,443,1
15613,exp,CG,neu,blue,26,55,38,442.875,443,1
15613,val_arr,CG,neg,blue,45,55,38,442.875,443,1
15613,val_arr,CG,neg,red,4,90,38,442.875,443,1
15613,exp,CG,neg,red,4,90,77,442.875,443,1
15613,exp,CG,neu,blue,4,90,31,442.875,443,1
15613,exp,CG,neg,red,4,90,66,442.875,443,1
15613,exp,CG,neu,red,4,90,65,442.875,443,1
15613,exp,CG,neg,red,4,90,57,442.875,443,1
15613,val_arr,CG,neg,red,0,89,57,442.875,443,1
15613,exp,CG,neg,red,0,89,40,442.875,443,1
15613,val_arr,CG,neu,blue,85,26,40,442.875,443,1
15613,exp,CG,neg,blue,85,26,38,442.875,443,1
15613,val_arr,CG,neg,red,28,64,38,442.875,443,1
15613,val_arr,CG,neu,red,91,22,38,442.875,443,1
15613,val_arr,CG,neu,blue,73,20,38,442.875,443,1
15613,exp,CG,neg,red,73,20,70,442.875,443,1
15613,val_arr,CG,neg,blue,11,81,70,442.875,443,1
15613,exp,CG,neu,blue,11,81,77,442.875,443,1
15613,exp,CG,neu,blue,11,81,73,442.875,443,1
15613,exp,CG,neg,red,11,81,80,442.875,443,1
15613,val_arr,CG,neu,blue,52,45,80,442.875,443,1
15613,val_arr,CG,neg,red,0,90,80,442.875,443,1
15613,val_arr,CG,neg,red,0,94,80,442.875,443,1
15613,val_arr,CG,neg,red,29,57,80,442.875,443,1
15613,val_arr,CG,neu,blue,60,33,80,442.875,443,1
15613,exp,CG,neu,blue,60,33,63,442.875,443,1
15613,val_arr,CG,neg,red,13,80,63,442.875,443,1
15613,val_arr,CG,neu,red,73,35,63,442.875,443,1
15613,val_arr,CG,neu,red,82,30,63,442.875,443,1
15613,val_arr,CG,neg,red,16,83,63,442.875,443,1
15613,val_arr,CG,neu,blue,80,19,63,442.875,443,1
15613,val_arr,CG,neu,blue,63,36,63,442.875,443,1
15613,exp,CG,neg,blue,63,36,77,442.875,443,1
15613,exp,CG,neu,blue,63,36,62,442.875,443,1
15613,exp,CG,neu,blue,63,36,65,442.875,443,1
15613,exp,CG,neg,red,63,36,78,442.875,443,1
15613,val_arr,CG,neg,red,4,72,78,442.875,443,1
15613,val_arr,CG,neg,red,50,100,78,442.875,443,1
15613,val_arr,CG,neu,blue,54,50,78,442.875,443,1
15613,exp,CG,neu,blue,54,50,74,442.875,443,1
15613,exp,CG,neu,red,54,50,73,442.875,443,1
15613,val_arr,CG,neu,blue,85,22,73,442.875,443,1
15613,val_arr,CG,neg,red,12,80,73,442.875,443,1
15613,exp,CG,neu,blue,12,80,70,442.875,443,1
15613,exp,CG,neg,red,12,80,66,442.875,443,1
15613,val_arr,CG,neu,blue,50,50,66,442.875,443,1
15613,val_arr,CG,neu,blue,50,47,66,442.875,443,1
15613,val_arr,CG,neg,red,34,57,66,442.875,443,1
15613,val_arr,CG,neu,blue,45,50,66,442.875,443,1
15613,val_arr,CG,neu,blue,52,44,66,442.875,443,1
15613,exp,CG,neg,red,52,44,73,442.875,443,1
15613,exp,CG,neu,blue,52,44,62,442.875,443,1
15613,exp,CG,neu,blue,52,44,63,442.875,443,1
15613,exp,CG,neg,blue,52,44,56,442.875,443,1
15613,exp,CG,neg,red,52,44,70,442.875,443,1
15613,val_arr,CG,neg,red,28,60,70,442.875,443,1
15613,exp,CG,neu,red,28,60,58,442.875,443,1
15613,exp,CG,neg,blue,28,60,68,442.875,443,1
15613,val_arr,CG,neu,blue,43,56,68,442.875,443,1
15613,exp,CG,neg,red,43,56,71,442.875,443,1
15613,val_arr,CG,neu,red,50,50,71,442.875,443,1
15613,exp,CG,neu,blue,50,50,64,442.875,443,1
15613,exp,CG,neg,red,50,50,69,442.875,443,1
15613,val_arr,CG,neu,blue,56,44,69,442.875,443,1
15613,exp,CG,neu,red,56,44,80,442.875,443,1
15613,exp,CG,neg,red,56,44,58,442.875,443,1
15614,learning,UG,neu,red,50,50,50,598.975,599,0
15614,learning,UG,neg,red,50,50,50,542.975,543,1
15614,learning,UG,neu,red,50,50,50,539.975,540,1
15614,learning,UG,neg,red,50,50,50,537.975,538,1
15614,learning,UG,neu,red,50,50,50,515.975,516,1
15614,learning,UG,neg,blue,50,50,50,515.975,516,1
15614,learning,UG,neu,red,50,50,50,555.975,556,1
15614,learning,UG,neg,red,50,50,50,541.975,542,1
15614,learning,UG,neu,blue,50,50,50,519.975,520,1
15614,learning,UG,neu,blue,50,50,50,509.975,510,1
15614,learning,UG,neu,red,50,50,50,496.975,497,1
15614,learning,UG,neu,blue,50,50,50,478.975,479,1
15614,learning,UG,neg,blue,50,50,50,467.975,468,1
15614,learning,UG,neg,blue,50,50,50,452.975,453,1
15614,learning,UG,neu,blue,50,50,50,452.975,453,1
15614,learning,UG,neg,red,50,50,50,444.975,445,1
15614,learning,UG,neg,red,50,50,50,439.975,440,1
15614,learning,UG,neu,blue,50,50,50,428.975,429,1
15614,learning,UG,neu,blue,50,50,50,428.975,429,1
15614,learning,UG,neg,blue,50,50,50,426.975,427,1
15614,learning,UG,neu,red,50,50,50,424.975,425,1
15614,learning,UG,neu,red,50,50,50,421.975,422,1
15614,learning,UG,neg,blue,50,50,50,423.975,424,1
15614,learning,UG,neu,red,50,50,50,422.975,423,1
15614,learning,UG,neg,red,50,50,50,426.975,427,1
15614,learning,UG,neg,blue,50,50,50,428.975,429,1
15614,learning,UG,neg,blue,50,50,50,430.975,431,1
15614,learning,UG,neg,blue,50,50,50,428.975,429,1
15614,learning,UG,neg,blue,50,50,50,425.975,426,1
15614,learning,UG,neu,blue,50,50,50,424.975,425,1
15614,learning,UG,neg,red,50,50,50,418.975,419,1
15614,learning,UG,neg,red,50,50,50,417.975,418,1
15614,learning,UG,neg,red,50,50,50,414.975,415,1
15614,learning,UG,neu,red,50,50,50,412.975,413,1
15614,learning,UG,neu,red,50,50,50,410.975,411,1
15614,learning,UG,neu,blue,50,50,50,407.975,408,1
15614,learning,UG,neg,red,50,50,50,404.975,405,1
15614,learning,UG,neg,blue,50,50,50,402.975,403,1
15614,learning,UG,neu,blue,50,50,50,411.975,412,1
15614,learning,UG,neu,blue,50,50,50,416.975,417,1
15614,exp,UG,neg,blue,100,50,69,416.975,417,1
15614,exp,UG,neu,red,100,50,67,416.975,417,1
15614,exp,UG,neu,blue,100,50,6,416.975,417,1
15614,val_arr,UG,neg,red,1,51,6,416.975,417,1
15614,val_arr,UG,neu,red,82,31,6,416.975,417,1
15614,exp,UG,neg,blue,82,31,37,416.975,417,1
15614,exp,UG,neg,red,82,31,19,416.975,417,1
15614,exp,UG,neu,red,82,31,25,416.975,417,1
15614,exp,UG,neu,red,82,31,64,416.975,417,1
15614,exp,UG,neu,blue,82,31,50,416.975,417,1
15614,val_arr,UG,neu,red,50,54,50,416.975,417,1
15614,exp,UG,neg,blue,50,54,88,416.975,417,1
15614,exp,UG,neg,blue,50,54,1,416.975,417,1
15614,val_arr,UG,neu,red,75,25,1,416.975,417,1
15614,val_arr,UG,neu,red,64,50,1,416.975,417,1
15614,exp,UG,neg,red,64,50,40,416.975,417,1
15614,val_arr,UG,neu,blue,100,69,40,416.975,417,1
15614,val_arr,UG,neg,blue,26,50,40,416.975,417,1
15614,exp,UG,neg,blue,26,50,33,416.975,417,1
15614,exp,UG,neu,red,26,50,25,416.975,417,1
15614,val_arr,UG,neg,blue,1,77,25,416.975,417,1
15614,val_arr,UG,neu,red,74,22,25,416.975,417,1
15614,exp,UG,neu,red,74,22,90,416.975,417,1
15614,exp,UG,neu,red,74,22,35,416.975,417,1
15614,exp,UG,neu,red,74,22,1,416.975,417,1
15614,val_arr,UG,neg,blue,1,100,1,416.975,417,1
15614,val_arr,UG,neu,red,79,6,1,416.975,417,1
15614,exp,UG,neg,blue,79,6,100,416.975,417,1
15614,exp,UG,neu,red,79,6,59,416.975,417,1
15614,val_arr,UG,neu,blue,63,48,59,416.975,417,1
15614,val_arr,UG,neg,blue,1,100,59,416.975,417,1
15614,exp,UG,neg,blue,1,100,1,416.975,417,1
15614,exp,UG,neu,red,1,100,37,416.975,417,1
15614,val_arr,UG,neu,red,91,5,37,416.975,417,1
15614,val_arr,UG,neg,blue,6,71,37,416.975,417,1
15614,val_arr,UG,neg,blue,1,100,37,416.975,417,1
15614,exp,UG,neu,red,1,100,21,416.975,417,1
15614,exp,UG,neg,blue,1,100,90,416.975,417,1
15614,exp,UG,neu,red,1,100,85,416.975,417,1
15614,exp,UG,neg,red,1,100,19,416.975,417,1
15614,val_arr,UG,neg,red,11,63,19,416.975,417,1
15614,val_arr,UG,neu,blue,90,4,19,416.975,417,1
15614,exp,UG,neg,blue,90,4,69,416.975,417,1
15614,val_arr,UG,neg,blue,5,50,69,416.975,417,1
15614,exp,UG,neg,blue,5,50,1,416.975,417,1
15614,val_arr,UG,neu,red,86,8,1,416.975,417,1
15614,val_arr,UG,neu,red,90,8,1,416.975,417,1
15614,exp,UG,neu,blue,90,8,73,416.975,417,1
15614,val_arr,UG,neg,blue,1,100,73,416.975,417,1
15614,val_arr,UG,neu,red,69,50,73,416.975,417,1
15614,val_arr,UG,neu,red,58,50,73,416.975,417,1
15614,val_arr,UG,neu,red,65,38,73,416.975,417,1
15614,val_arr,UG,neg,blue,15,86,73,416.975,417,1
15614,val_arr,UG,neu,red,50,50,73,416.975,417,1
15614,exp,UG,neu,blue,50,50,12,416.975,417,1
15614,val_arr,UG,neu,blue,54,50,12,416.975,417,1
15614,val_arr,UG,neg,blue,12,50,12,416.975,417,1
15614,exp,UG,neg,blue,12,50,3,416.975,417,1
15614,val_arr,UG,neg,blue,5,76,3,416.975,417,1
15614,exp,UG,neg,blue,5,76,100,416.975,417,1
15614,exp,UG,neg,red,5,76,83,416.975,417,1
15614,val_arr,UG,neg,blue,6,65,83,416.975,417,1
15614,exp,UG,neu,blue,6,65,1,416.975,417,1
15614,exp,UG,neu,red,6,65,12,416.975,417,1
15614,val_arr,UG,neu,blue,70,26,12,416.975,417,1
15614,exp,UG,neu,red,70,26,80,416.975,417,1
15614,exp,UG,neg,red,70,26,72,416.975,417,1
15614,exp,UG,neg,blue,70,26,12,416.975,417,1
15614,val_arr,UG,neg,red,60,49,12,416.975,417,1
15614,exp,UG,neu,red,60,49,1,416.975,417,1
15614,val_arr,UG,neg,red,1,100,1,416.975,417,1
15614,val_arr,UG,neg,blue,1,50,1,416.975,417,1
15614,exp,UG,neg,blue,1,50,84,416.975,417,1
15614,val_arr,UG,neu,red,50,50,84,416.975,417,1
15614,exp,UG,neg,blue,50,50,40,416.975,417,1
15614,val_arr,UG,neg,blue,1,100,40,416.975,417,1
15614,val_arr,UG,neg,blue,1,61,40,416.975,417,1
15614,val_arr,UG,neu,red,100,50,40,416.975,417,1
15614,val_arr,UG,neg,red,66,28,40,416.975,417,1
15614,exp,UG,neu,red,66,28,1,416.975,417,1
15612,learning,UG,neg,red,50,50,50,1240.9,1241,0
15612,learning,UG,neg,red,50,50,50,1295.9,1296,0
15612,learning,UG,neg,blue,50,50,50,1222.9,1223,1
15612,learning,UG,neg,red,50,50,50,1195.9,1196,1
15612,learning,UG,neg,blue,50,50,50,1109.9,1110,1
15612,learning,UG,neu,blue,50,50,50,1039.9,1040,1
15612,learning,UG,neu,blue,50,50,50,1009.9,1010,1
15612,learning,UG,neg,red,50,50,50,1051.9,1052,0
15612,learning,UG,neu,blue,50,50,50,1018.9,1019,1
15612,learning,UG,neu,red,50,50,50,981.9,982,1
15612,learning,UG,neu,red,50,50,50,954.9,955,1
15612,learning,UG,neg,red,50,50,50,916.9,917,1
15612,learning,UG,neu,red,50,50,50,890.9,891,1
15612,learning,UG,neg,blue,50,50,50,872.9,873,1
15612,learning,UG,neg,blue,50,50,50,848.9,849,1
15612,learning,UG,neg,blue,50,50,50,826.9,827,1
15612,learning,UG,neu,blue,50,50,50,804.9,805,1
15612,learning,UG,neg,red,50,50,50,800.9,801,1
15612,learning,UG,neu,blue,50,50,50,783.9,784,1
15612,learning,UG,neu,blue,50,50,50,776.9,777,1
15612,learning,UG,neu,red,50,50,50,806.9,807,0
15612,learning,UG,neg,red,50,50,50,798.9,799,1
15612,learning,UG,neg,blue,50,50,50,788.9,789,1
15612,learning,UG,neg,red,50,50,50,773.9,774,1
15612,learning,UG,neu,red,50,50,50,776.9,777,1
15612,learning,UG,neg,blue,50,50,50,767.9,768,1
15612,learning,UG,neu,red,50,50,50,769.9,770,1
15612,learning,UG,neu,red,50,50,50,769.9,770,1
15612,learning,UG,neu,blue,50,50,50,767.9,768,1
15612,learning,UG,neu,red,50,50,50,756.9,757,1
15612,learning,UG,neg,blue,50,50,50,752.9,753,1
15612,learning,UG,neu,red,50,50,50,747.9,748,1
15612,learning,UG,neu,blue,50,50,50,752.9,753,1
15612,learning,UG,neg,blue,50,50,50,748.9,749,1
15612,learning,UG,neg,blue,50,50,50,747.9,748,1
15612,learning,UG,neg,red,50,50,50,751.9,752,1
15612,learning,UG,neu,blue,50,50,50,741.9,742,1
15612,learning,UG,neu,blue,50,50,50,735.9,736,1
15612,learning,UG,neu,red,50,50,50,732.9,733,1
15612,learning,UG,neg,red,50,50,50,728.9,729,1
15612,val_arr,UG,neu,red,100,82,0,728.9,729,1
15612,val_arr,UG,neg,red,2,72,0,728.9,729,1
15612,exp,UG,neg,blue,2,72,15,728.9,729,1
15612,exp,UG,neg,red,2,72,69,728.9,729,1
15612,val_arr,UG,neg,red,26,50,69,728.9,729,1
15612,exp,UG,neg,red,26,50,98,728.9,729,1
15612,exp,UG,neg,red,26,50,94,728.9,729,1
15612,exp,UG,neg,blue,26,50,76,728.9,729,1
15612,val_arr,UG,neu,blue,74,19,76,728.9,729,1
15612,exp,UG,neu,blue,74,19,24,728.9,729,1
15612,val_arr,UG,neg,blue,38,35,24,728.9,729,1
15612,val_arr,UG,neg,red,17,71,24,728.9,729,1
15612,exp,UG,neu,blue,17,71,75,728.9,729,1
15612,exp,UG,neu,blue,17,71,32,728.9,729,1
15612,val_arr,UG,neu,blue,65,77,32,728.9,729,1
15612,val_arr,UG,neu,blue,67,35,32,728.9,729,1
15612,val_arr,UG,neu,blue,59,42,32,728.9,729,1
15612,exp,UG,neg,red,59,42,26,728.9,729,1
15612,exp,UG,neu,blue,59,42,67,728.9,729,1
15612,val_arr,UG,neu,blue,59,67,67,728.9,729,1
15612,val_arr,UG,neg,red,1,50,67,728.9,729,1
15612,exp,UG,neg,blue,1,50,75,728.9,729,1
15612,exp,UG,neg,red,1,50,69,728.9,729,1
15612,exp,UG,neu,blue,1,50,89,728.9,729,1
15612,exp,UG,neg,red,1,50,41,728.9,729,1
15612,val_arr,UG,neu,blue,100,13,41,728.9,729,1
15612,val_arr,UG,neg,red,16,80,41,728.9,729,1
15612,exp,UG,neu,blue,16,80,79,728.9,729,1
15612,val_arr,UG,neu,blue,60,36,79,728.9,729,1
15612,exp,UG,neu,red,60,36,11,728.9,729,1
15612,val_arr,UG,neu,red,83,27,11,728.9,729,1
15612,exp,UG,neu,blue,83,27,30,728.9,729,1
15612,val_arr,UG,neu,blue,78,78,30,728.9,729,1
15612,val_arr,UG,neu,blue,65,50,30,728.9,729,1
15612,exp,UG,neu,blue,65,50,22,728.9,729,1
15612,exp,UG,neg,red,65,50,17,728.9,729,1
15612,exp,UG,neu,blue,65,50,61,728.9,729,1
15612,val_arr,UG,neu,red,50,50,61,728.9,729,1
15612,exp,UG,neu,blue,50,50,60,728.9,729,1
15612,val_arr,UG,neg,red,0,77,60,728.9,729,1
15612,exp,UG,neu,blue,0,77,100,728.9,729,1
15612,exp,UG,neu,blue,0,77,88,728.9,729,1
15612,val_arr,UG,neg,blue,50,50,88,728.9,729,1
15612,exp,UG,neg,red,50,50,84,728.9,729,1
15612,val_arr,UG,neu,blue,100,0,84,728.9,729,1
15612,val_arr,UG,neu,blue,82,27,84,728.9,729,1
15612,exp,UG,neg,red,82,27,16,728.9,729,1
15612,exp,UG,neg,red,82,27,86,728.9,729,1
15612,val_arr,UG,neu,red,80,19,86,728.9,729,1
15612,exp,UG,neg,blue,80,19,88,728.9,729,1
15612,exp,UG,neu,red,80,19,84,728.9,729,1
15612,exp,UG,neg,blue,80,19,80,728.9,729,1
15612,exp,UG,neu,blue,80,19,91,728.9,729,1
15612,val_arr,UG,neg,red,2,69,91,728.9,729,1
15612,val_arr,UG,neu,blue,64,41,91,728.9,729,1
15612,exp,UG,neu,red,64,41,84,728.9,729,1
15612,exp,UG,neg,red,64,41,86,728.9,729,1
15612,val_arr,UG,neg,blue,29,66,86,728.9,729,1
15612,exp,UG,neg,red,29,66,30,728.9,729,1
15612,val_arr,UG,neu,blue,75,75,30,728.9,729,1
15612,exp,UG,neu,red,75,75,74,728.9,729,1
15612,val_arr,UG,neg,red,23,23,74,728.9,729,1
15612,exp,UG,neg,red,23,23,50,728.9,729,1
15612,val_arr,UG,neu,blue,72,50,50,728.9,729,1
15612,val_arr,UG,neg,blue,0,89,50,728.9,729,1
15612,exp,UG,neu,blue,0,89,86,728.9,729,1
15612,exp,UG,neu,red,0,89,86,728.9,729,1
15612,val_arr,UG,neg,red,18,50,86,728.9,729,1
15612,val_arr,UG,neg,red,0,72,86,728.9,729,1
15612,exp,UG,neg,red,0,72,73,728.9,729,1
15612,exp,UG,neu,blue,0,72,84,728.9,729,1
15612,val_arr,UG,neg,red,0,50,84,728.9,729,1
15612,val_arr,UG,neg,red,14,79,84,728.9,729,1
15612,val_arr,UG,neg,red,50,28,84,728.9,729,1
15612,exp,UG,neg,red,50,28,26,728.9,729,1
15612,val_arr,UG,neg,blue,59,34,26,728.9,729,1
15612,val_arr,UG,neu,red,86,20,26,728.9,729,1
15612,val_arr,UG,neg,red,23,66,26,728.9,729,1
15612,val_arr,UG,neg,red,50,27,26,728.9,729,1
15612,val_arr,UG,neu,blue,62,68,26,728.9,729,1
15607,learning,CG,neg,red,50,50,50,434.675,435,1
15607,learning,CG,neg,red,50,50,50,421.675,422,1
15607,learning,CG,neg,red,50,50,50,455.675,456,1
15607,learning,CG,neg,red,50,50,50,431.675,432,0
15607,learning,CG,neu,blue,50,50,50,404.675,405,0
15607,learning,CG,neg,red,50,50,50,431.675,432,0
15607,learning,CG,neu,blue,50,50,50,401.675,402,0
15607,learning,CG,neu,blue,50,50,50,413.675,414,0
15607,learning,CG,neu,blue,50,50,50,426.675,427,0
15607,learning,CG,neg,red,50,50,50,414.675,415,1
15607,learning,CG,neu,blue,50,50,50,403.675,404,1
15607,learning,CG,neu,blue,50,50,50,416.675,417,0
15607,learning,CG,neg,red,50,50,50,426.675,427,1
15607,learning,CG,neg,red,50,50,50,446.675,447,1
15607,learning,CG,neg,red,50,50,50,459.675,460,1
15607,learning,CG,neg,red,50,50,50,477.675,478,1
15607,learning,CG,neg,red,50,50,50,479.675,480,1
15607,learning,CG,neg,red,50,50,50,472.675,473,1
15607,learning,CG,neu,blue,50,50,50,471.675,472,1
15607,learning,CG,neu,blue,50,50,50,463.675,464,1
15607,learning,CG,neu,blue,50,50,50,462.675,463,1
15607,learning,CG,neg,red,50,50,50,455.675,456,1
15607,learning,CG,neu,blue,50,50,50,461.675,462,1
15607,learning,CG,neg,red,50,50,50,454.675,455,1
15607,learning,CG,neu,blue,50,50,50,456.675,457,0
15607,learning,CG,neu,blue,50,50,50,449.675,450,0
15607,learning,CG,neg,red,50,50,50,450.675,451,0
15607,learning,CG,neu,blue,50,50,50,452.675,453,0
15607,learning,CG,neg,red,50,50,50,465.675,466,1
15607,learning,CG,neu,blue,50,50,50,469.675,470,1
15607,learning,CG,neg,red,50,50,50,481.675,482,0
15607,learning,CG,neu,blue,50,50,50,480.675,481,1
15607,learning,CG,neu,blue,50,50,50,477.675,478,1
15607,learning,CG,neu,blue,50,50,50,471.675,472,1
15607,learning,CG,neg,red,50,50,50,462.675,463,1
15607,learning,CG,neu,blue,50,50,50,461.675,462,1
15607,learning,CG,neg,red,50,50,50,471.675,472,1
15607,learning,CG,neu,blue,50,50,50,467.675,468,1
15607,learning,CG,neu,blue,50,50,50,474.675,475,1
15607,learning,CG,neg,red,50,50,50,478.675,479,0
15607,exp,CG,neg,red,75,32,23,478.675,479,0
15607,exp,CG,neu,blue,75,32,64,478.675,479,0
15607,val_arr,CG,neg,red,35,62,64,478.675,479,0
15607,exp,CG,neu,blue,35,62,31,478.675,479,0
15607,exp,CG,neu,red,35,62,60,478.675,479,0
15607,exp,CG,neu,blue,35,62,80,478.675,479,0
15607,val_arr,CG,neu,blue,86,22,80,478.675,479,0
15607,exp,CG,neu,blue,86,22,0,478.675,479,0
15607,val_arr,CG,neu,red,75,25,0,478.675,479,0
15607,exp,CG,neg,red,75,25,66,478.675,479,0
15607,exp,CG,neg,red,75,25,57,478.675,479,0
15607,exp,CG,neu,blue,75,25,70,478.675,479,0
15607,val_arr,CG,neu,blue,50,50,70,478.675,479,0
15607,val_arr,CG,neu,blue,47,55,70,478.675,479,0
15607,exp,CG,neu,red,47,55,65,478.675,479,0
15607,exp,CG,neg,red,47,55,4,478.675,479,0
15607,exp,CG,neu,blue,47,55,88,478.675,479,0
15607,exp,CG,neg,red,47,55,50,478.675,479,0
15607,exp,CG,neg,blue,47,55,50,478.675,479,0
15607,val_arr,CG,neg,red,39,58,50,478.675,479,0
15607,val_arr,CG,neg,blue,48,53,50,478.675,479,0
15607,exp,CG,neg,blue,48,53,57,478.675,479,0
15607,val_arr,CG,neu,blue,39,58,57,478.675,479,0
15607,exp,CG,neu,blue,39,58,55,478.675,479,0
15607,val_arr,CG,neu,red,61,46,55,478.675,479,0
15607,exp,CG,neg,red,61,46,62,478.675,479,0
15607,val_arr,CG,neu,blue,50,50,62,478.675,479,0
15607,val_arr,CG,neg,red,46,57,62,478.675,479,0
15607,val_arr,CG,neg,blue,38,53,62,478.675,479,0
15607,val_arr,CG,neu,blue,52,50,62,478.675,479,0
15607,val_arr,CG,neu,blue,66,37,62,478.675,479,0
15607,val_arr,CG,neu,blue,59,34,62,478.675,479,0
15607,val_arr,CG,neg,blue,45,57,62,478.675,479,0
15607,val_arr,CG,neg,red,48,51,62,478.675,479,0
15607,val_arr,CG,neu,blue,50,50,62,478.675,479,0
15607,exp,CG,neu,blue,50,50,56,478.675,479,0
15607,exp,CG,neu,red,50,50,59,478.675,479,0
15607,exp,CG,neu,red,50,50,33,478.675,479,0
15607,val_arr,CG,neg,red,50,50,33,478.675,479,0
15607,exp,CG,neu,blue,50,50,49,478.675,479,0
15607,exp,CG,neu,blue,50,50,50,478.675,479,0
15607,exp,CG,neg,red,50,50,63,478.675,479,0
15607,exp,CG,neg,red,50,50,75,478.675,479,0
15607,val_arr,CG,neu,red,50,50,75,478.675,479,0
15607,exp,CG,neu,blue,50,50,33,478.675,479,0
15607,exp,CG,neg,blue,50,50,42,478.675,479,0
15607,val_arr,CG,neu,blue,50,50,42,478.675,479,0
15607,val_arr,CG,neu,blue,59,31,42,478.675,479,0
15607,val_arr,CG,neg,red,48,48,42,478.675,479,0
15607,exp,CG,neg,red,48,48,42,478.675,479,0
15607,exp,CG,neg,red,48,48,62,478.675,479,0
15607,exp,CG,neu,blue,48,48,68,478.675,479,0
15607,exp,CG,neg,red,48,48,26,478.675,479,0
15607,val_arr,CG,neg,blue,26,93,26,478.675,479,0
15607,val_arr,CG,neg,red,42,54,26,478.675,479,0
15607,val_arr,CG,neg,red,50,50,26,478.675,479,0
15607,val_arr,CG,neg,red,50,50,26,478.675,479,0
15607,exp,CG,neg,red,50,50,59,478.675,479,0
15607,exp,CG,neu,blue,50,50,62,478.675,479,0
15607,val_arr,CG,neu,blue,64,33,62,478.675,479,0
15607,val_arr,CG,neg,red,50,50,62,478.675,479,0
15607,exp,CG,neg,red,50,50,76,478.675,479,0
15607,val_arr,CG,neu,red,47,55,76,478.675,479,0
15607,exp,CG,neg,blue,47,55,54,478.675,479,0
15607,val_arr,CG,neg,red,32,50,54,478.675,479,0
15607,val_arr,CG,neg,red,41,56,54,478.675,479,0
15607,val_arr,CG,neg,red,52,47,54,478.675,479,0
15607,exp,CG,neu,blue,52,47,31,478.675,479,0
15607,exp,CG,neg,red,52,47,58,478.675,479,0
